title,runtime_raw,imdb_rating_raw,genre_raw,release_year_raw,runtime,imdb_rating,release_year,genre
The Horror Network Vol. 1 ,97.0,7.3,Horror,2015.0,97.0,7.3,2015.0,Horror
Hard Candy ,104.0,7.1,Crime|Drama|Thriller,2005.0,104.0,7.1,2005.0,Crime|Drama|Thriller
The Quiet ,91.0,6.4,Drama|Thriller,2005.0,91.0,6.4,2005.0,Drama|Thriller
Circumstance ,107.0,5.9,Drama,2011.0,107.0,5.9,2011.0,Drama
Fruitvale Station ,85.0,7.5,Biography|Drama|Romance,2013.0,85.0,7.5,2013.0,Biography|Drama|Romance
The Brass Teapot ,101.0,6.4,Comedy|Fantasy|Thriller,2012.0,101.0,6.4,2012.0,Comedy|Fantasy|Thriller
Bambi ,70.0,7.4,Animation|Drama|Family,1942.0,70.0,7.4,1942.0,Animation|Drama|Family
The Hammer ,88.0,7.3,Comedy|Romance|Sport,2007.0,88.0,7.3,2007.0,Comedy|Romance|Sport
Latter Days ,107.0,7.2,Comedy|Drama|Romance,2003.0,107.0,7.2,2003.0,Comedy|Drama|Romance
Elza ,78.0,6.7,Drama,2011.0,78.0,6.7,2011.0,Drama
1982 ,90.0,7.1,Drama,2013.0,90.0,7.1,2013.0,Drama
"For a Good Time, Call... ",88.0,6.0,Comedy,2012.0,88.0,6.0,2012.0,Comedy
Celeste & Jesse Forever ,92.0,6.7,Comedy|Drama|Romance,2012.0,92.0,6.7,2012.0,Comedy|Drama|Romance
Time Changer ,95.0,5.6,Drama|Fantasy|Sci-Fi,2002.0,95.0,5.6,2002.0,Drama|Fantasy|Sci-Fi
London to Brighton ,85.0,7.0,Crime|Drama|Thriller,2006.0,85.0,7.0,2006.0,Crime|Drama|Thriller
American Hero ,86.0,4.9,Action|Comedy|Drama|Sci-Fi,2015.0,86.0,4.9,2015.0,Action|Comedy|Drama|Sci-Fi
Windsor Drive ,90.0,3.2,Mystery|Thriller,2015.0,90.0,3.2,2015.0,Mystery|Thriller
A Separation ,123.0,8.4,Drama|Mystery,2011.0,123.0,8.4,2011.0,Drama|Mystery
Crying with Laughter ,93.0,6.9,Thriller,2009.0,93.0,6.9,2009.0,Thriller
Welcome to the Dollhouse ,88.0,7.5,Comedy|Drama,1995.0,88.0,7.5,1995.0,Comedy|Drama
Ruby in Paradise ,114.0,7.2,Drama|Romance,1993.0,114.0,7.2,1993.0,Drama|Romance
Raising Victor Vargas ,88.0,7.2,Drama|Romance,2002.0,88.0,7.2,2002.0,Drama|Romance
Pandora's Box ,110.0,8.0,Crime|Drama|Romance,1929.0,110.0,8.0,1929.0,Crime|Drama|Romance
Harrison Montgomery ,95.0,7.4,Drama,2008.0,95.0,7.4,2008.0,Drama
Live-In Maid ,83.0,7.2,Drama,2004.0,83.0,7.2,2004.0,Drama
Deterrence ,104.0,6.5,Drama|Thriller,1999.0,104.0,6.5,1999.0,Drama|Thriller
The Mudge Boy ,94.0,7.2,Crime|Drama|Romance,2003.0,94.0,7.2,2003.0,Crime|Drama|Romance
The Young Unknowns ,87.0,4.2,Drama,2000.0,87.0,4.2,2000.0,Drama
Not Cool ,93.0,5.1,Comedy,2014.0,93.0,5.1,2014.0,Comedy
Dead Snow ,91.0,6.4,Comedy|Horror,2009.0,91.0,6.4,2009.0,Comedy|Horror
Saints and Soldiers ,90.0,6.8,Action|Adventure|Drama|War,2003.0,90.0,6.8,2003.0,Action|Adventure|Drama|War
American Graffiti ,112.0,7.5,Comedy|Drama|Music,1973.0,112.0,7.5,1973.0,Comedy|Drama|Music
Iraq for Sale: The War Profiteers ,75.0,7.7,Documentary|War,2006.0,75.0,7.7,2006.0,Documentary|War
Aqua Teen Hunger Force Colon Movie Film for Theaters ,86.0,6.9,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,2007.0,86.0,6.9,2007.0,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
Safety Not Guaranteed ,86.0,7.0,Comedy|Drama|Romance,2012.0,86.0,7.0,2012.0,Comedy|Drama|Romance
Kevin Hart: Laugh at My Pain ,89.0,7.5,Comedy|Documentary,2011.0,89.0,7.5,2011.0,Comedy|Documentary
Kill List ,95.0,6.3,Crime|Horror|Thriller,2011.0,95.0,6.3,2011.0,Crime|Horror|Thriller
The Innkeepers ,101.0,5.5,Horror,2011.0,101.0,5.5,2011.0,Horror
The Conformist ,106.0,8.1,Drama,1970.0,106.0,8.1,1970.0,Drama
Interview with the Assassin ,88.0,6.6,Drama,2002.0,88.0,6.6,2002.0,Drama
Donkey Punch ,99.0,5.2,Crime|Drama|Horror|Thriller,2008.0,99.0,5.2,2008.0,Crime|Drama|Horror|Thriller
All the Boys Love Mandy Lane ,90.0,5.6,Horror,2006.0,90.0,5.6,2006.0,Horror
Bled ,95.0,3.1,Horror,2009.0,95.0,3.1,2009.0,Horror
High Noon ,85.0,8.1,Thriller|Western,1952.0,85.0,8.1,1952.0,Thriller|Western
Hoop Dreams ,170.0,8.3,Documentary|Drama|Sport,1994.0,170.0,8.3,1994.0,Documentary|Drama|Sport
Rize ,86.0,7.1,Documentary|Music,2005.0,86.0,7.1,2005.0,Documentary|Music
L.I.E. ,97.0,7.2,Crime|Drama,2001.0,97.0,7.2,2001.0,Crime|Drama
The Sisterhood of Night ,104.0,6.3,Drama|Mystery|Thriller,2014.0,104.0,6.3,2014.0,Drama|Mystery|Thriller
B-Girl ,88.0,4.0,Drama|Music|Romance,2009.0,88.0,4.0,2009.0,Drama|Music|Romance
Half Nelson ,106.0,7.2,Drama,2006.0,106.0,7.2,2006.0,Drama
Naturally Native ,107.0,6.5,Drama,1998.0,107.0,6.5,1998.0,Drama
Hav Plenty ,84.0,6.5,Comedy,1997.0,84.0,6.5,1997.0,Comedy
Adulterers ,91.0,4.9,Crime|Drama|Thriller,2015.0,91.0,4.9,2015.0,Crime|Drama|Thriller
Escape from Tomorrow ,90.0,5.2,Fantasy|Horror,2013.0,90.0,5.2,2013.0,Fantasy|Horror
Starsuckers ,103.0,7.4,Documentary,2009.0,103.0,7.4,2009.0,Documentary
The Hadza: Last of the First ,71.0,7.4,Documentary,2014.0,71.0,7.4,2014.0,Documentary
After ,90.0,5.4,Fantasy|Horror|Mystery|Thriller,2012.0,90.0,5.4,2012.0,Fantasy|Horror|Mystery|Thriller
Treachery ,67.0,3.9,Drama|Thriller,2013.0,67.0,3.9,2013.0,Drama|Thriller
Walter ,94.0,5.3,Comedy|Drama,2015.0,94.0,5.3,2015.0,Comedy|Drama
Top Hat ,81.0,7.8,Comedy|Musical|Romance,1935.0,81.0,7.8,1935.0,Comedy|Musical|Romance
The Blair Witch Project ,81.0,6.4,Horror,1999.0,81.0,6.4,1999.0,Horror
Woodstock ,215.0,8.1,Documentary|History|Music,1970.0,215.0,8.1,1970.0,Documentary|History|Music
The Kentucky Fried Movie ,83.0,6.5,Comedy,1977.0,83.0,6.5,1977.0,Comedy
Mercy Streets ,106.0,5.6,Action|Crime|Drama,2000.0,106.0,5.6,2000.0,Action|Crime|Drama
Arnolds Park ,103.0,5.6,Mystery|Thriller,2007.0,103.0,5.6,2007.0,Mystery|Thriller
Broken Vessels ,90.0,6.6,Drama,1998.0,90.0,6.6,1998.0,Drama
Water & Power ,88.0,6.3,Crime|Drama,2013.0,88.0,6.3,2013.0,Crime|Drama
They Will Have to Kill Us First ,105.0,7.7,Documentary,2015.0,105.0,7.7,2015.0,Documentary
Crop Circles: Quest for Truth ,115.0,7.0,Documentary,2002.0,115.0,7.0,2002.0,Documentary
Light from the Darkroom ,90.0,8.0,Action|Drama|Thriller,2014.0,90.0,8.0,2014.0,Action|Drama|Thriller
Irreplaceable ,102.0,7.2,Comedy|Drama,2016.0,102.0,7.2,2016.0,Comedy|Drama
The Maid's Room ,98.0,4.5,Thriller,2013.0,98.0,4.5,2013.0,Thriller
A Hard Day's Night ,87.0,7.7,Comedy|Musical,1964.0,87.0,7.7,1964.0,Comedy|Musical
The Harvest/La Cosecha ,80.0,7.2,Documentary,2011.0,80.0,7.2,2011.0,Documentary
Love Letters ,88.0,6.1,Drama|Romance,1983.0,88.0,6.1,1983.0,Drama|Romance
Julija in alfa Romeo ,83.0,6.4,Comedy,2015.0,83.0,6.4,2015.0,Comedy
Fireproof ,122.0,6.5,Drama|Romance,2008.0,122.0,6.5,2008.0,Drama|Romance
Faith Connections ,115.0,7.0,Biography|Documentary|Drama,2013.0,115.0,7.0,2013.0,Biography|Documentary|Drama
Benji ,86.0,6.1,Adventure|Family|Romance,1974.0,86.0,6.1,1974.0,Adventure|Family|Romance
Open Water ,79.0,5.7,Adventure|Biography|Drama|Horror|Thriller,2003.0,79.0,5.7,2003.0,Adventure|Biography|Drama|Horror|Thriller
High Road ,87.0,5.4,Comedy,2011.0,87.0,5.4,2011.0,Comedy
Kingdom of the Spiders ,97.0,5.9,Horror|Sci-Fi,1977.0,97.0,5.9,1977.0,Horror|Sci-Fi
Mad Hot Ballroom ,105.0,7.5,Documentary|Family|Music,2005.0,105.0,7.5,2005.0,Documentary|Family|Music
The Station Agent ,89.0,7.7,Comedy|Drama,2003.0,89.0,7.7,2003.0,Comedy|Drama
To Save a Life ,120.0,7.1,Drama,2009.0,120.0,7.1,2009.0,Drama
Wordplay ,94.0,7.4,Documentary,2006.0,94.0,7.4,2006.0,Documentary
Beyond the Mat ,108.0,7.6,Biography|Documentary|Sport,1999.0,108.0,7.6,1999.0,Biography|Documentary|Sport
The Singles Ward ,102.0,6.4,Comedy|Drama|Romance,2002.0,102.0,6.4,2002.0,Comedy|Drama|Romance
Osama ,83.0,7.4,Drama,2003.0,83.0,7.4,2003.0,Drama
Sholem Aleichem: Laughing in the Darkness ,93.0,6.8,Documentary,2011.0,93.0,6.8,2011.0,Documentary
Groove ,86.0,6.5,Drama|Music,2000.0,86.0,6.5,2000.0,Drama|Music
The R.M. ,101.0,6.0,Comedy|Crime|Family,2003.0,101.0,6.0,2003.0,Comedy|Crime|Family
Twin Falls Idaho ,111.0,7.3,Drama,1999.0,111.0,7.3,1999.0,Drama
Mean Creek ,90.0,7.3,Crime|Drama,2004.0,90.0,7.3,2004.0,Crime|Drama
Hurricane Streets ,86.0,6.5,Crime|Drama|Romance,1997.0,86.0,6.5,1997.0,Crime|Drama|Romance
Never Again ,98.0,6.0,Comedy|Romance,2001.0,98.0,6.0,2001.0,Comedy|Romance
Civil Brand ,91.0,5.3,Crime|Drama|Thriller,2002.0,91.0,5.3,2002.0,Crime|Drama|Thriller
Lonesome Jim ,91.0,6.6,Comedy|Drama,2005.0,91.0,6.6,2005.0,Comedy|Drama
Drinking Buddies ,90.0,6.1,Comedy|Drama|Romance,2013.0,90.0,6.1,2013.0,Comedy|Drama|Romance
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,88.0,7.1,Documentary,2012.0,88.0,7.1,2012.0,Documentary
Seven Samurai ,202.0,8.7,Action|Adventure|Drama,1954.0,202.0,8.7,1954.0,Action|Adventure|Drama
The Other Dream Team ,89.0,8.4,Documentary|Sport,2012.0,89.0,8.4,2012.0,Documentary|Sport
Johnny Suede ,97.0,5.8,Comedy|Music|Romance,1991.0,97.0,5.8,1991.0,Comedy|Music|Romance
Finishing the Game: The Search for a New Bruce Lee ,84.0,6.2,Comedy,2007.0,84.0,6.2,2007.0,Comedy
Rubber ,82.0,5.8,Comedy|Fantasy|Horror,2010.0,82.0,5.8,2010.0,Comedy|Fantasy|Horror
Kiss the Bride ,100.0,5.7,Comedy|Romance,2007.0,100.0,5.7,2007.0,Comedy|Romance
The Slaughter Rule ,112.0,6.1,Drama|Sport,2002.0,112.0,6.1,2002.0,Drama|Sport
Monsters ,94.0,6.4,Drama|Sci-Fi|Thriller,2010.0,94.0,6.4,2010.0,Drama|Sci-Fi|Thriller
The Californians ,87.0,5.0,Drama,2005.0,87.0,5.0,2005.0,Drama
The Living Wake ,91.0,6.5,Comedy,2007.0,91.0,6.5,2007.0,Comedy
Detention of the Dead ,87.0,4.6,Comedy|Horror,2012.0,87.0,4.6,2012.0,Comedy|Horror
Crazy Stone ,98.0,7.7,Comedy|Crime,2006.0,98.0,7.7,2006.0,Comedy|Crime
Scott Walker: 30 Century Man ,95.0,7.3,Biography|Documentary|Music,2006.0,95.0,7.3,2006.0,Biography|Documentary|Music
Everything Put Together ,87.0,6.6,Drama,2000.0,87.0,6.6,2000.0,Drama
Good Kill ,102.0,6.4,Drama|Thriller,2014.0,102.0,6.4,2014.0,Drama|Thriller
Insomnia Manica ,127.0,5.8,Thriller,2005.0,127.0,5.8,2005.0,Thriller
The Outrageous Sophie Tucker ,96.0,7.2,Documentary,2014.0,96.0,7.2,2014.0,Documentary
Now Is Good ,103.0,7.2,Drama|Romance,2012.0,103.0,7.2,2012.0,Drama|Romance
Girls Gone Dead ,104.0,3.5,Comedy|Horror,2012.0,104.0,3.5,2012.0,Comedy|Horror
America Is Still the Place ,90.0,7.5,History,2015.0,90.0,7.5,2015.0,History
Subconscious ,122.0,2.2,Action|Mystery|Thriller,2015.0,122.0,2.2,2015.0,Action|Mystery|Thriller
Enter Nowhere ,90.0,6.6,Mystery|Thriller,2011.0,90.0,6.6,2011.0,Mystery|Thriller
The King of Najayo ,101.0,6.9,Crime|Drama,2012.0,101.0,6.9,2012.0,Crime|Drama
Fight to the Finish ,94.0,4.0,Action|Romance|Sport,2016.0,94.0,4.0,2016.0,Action|Romance|Sport
Alleluia! The Devil's Carnival ,97.0,7.4,Horror|Musical,2016.0,97.0,7.4,2016.0,Horror|Musical
The Sound and the Shadow ,90.0,8.3,Comedy|Mystery|Thriller,2014.0,90.0,8.3,2014.0,Comedy|Mystery|Thriller
Rodeo Girl ,108.0,5.7,Family,2016.0,108.0,5.7,2016.0,Family
Born to Fly: Elizabeth Streb vs. Gravity ,82.0,6.8,Action|Biography|Documentary|Sport,2014.0,82.0,6.8,2014.0,Action|Biography|Documentary|Sport
The Little Ponderosa Zoo ,84.0,5.2,Family,2016.0,84.0,5.2,2016.0,Family
The Toxic Avenger ,91.0,6.2,Action|Comedy|Horror|Sci-Fi,1984.0,91.0,6.2,1984.0,Action|Comedy|Horror|Sci-Fi
Straight Out of Brooklyn ,91.0,5.9,Crime|Drama,1991.0,91.0,5.9,1991.0,Crime|Drama
Bloody Sunday ,107.0,7.7,Drama|History|War,2002.0,107.0,7.7,2002.0,Drama|History|War
Diamond Ruff ,82.0,4.3,Action,2015.0,82.0,4.3,2015.0,Action
Conversations with Other Women ,84.0,7.1,Comedy|Drama|Romance,2005.0,84.0,7.1,2005.0,Comedy|Drama|Romance
Poultrygeist: Night of the Chicken Dead ,103.0,6.2,Comedy|Horror|Musical,2006.0,103.0,6.2,2006.0,Comedy|Horror|Musical
Mutual Friends ,86.0,6.8,Comedy|Romance,2013.0,86.0,6.8,2013.0,Comedy|Romance
42nd Street ,89.0,7.7,Comedy|Musical|Romance,1933.0,89.0,7.7,1933.0,Comedy|Musical|Romance
Rise of the Entrepreneur: The Search for a Better Way ,52.0,8.2,Documentary,2014.0,52.0,8.2,2014.0,Documentary
Metropolitan ,98.0,7.5,Comedy|Drama|Romance,1990.0,98.0,7.5,1990.0,Comedy|Drama|Romance
As It Is in Heaven ,133.0,7.6,Comedy|Drama|Music|Romance,2004.0,133.0,7.6,2004.0,Comedy|Drama|Music|Romance
Roadside ,81.0,4.1,Drama|Horror|Mystery|Thriller,2013.0,81.0,4.1,2013.0,Drama|Horror|Mystery|Thriller
Napoleon Dynamite ,92.0,6.9,Comedy,2004.0,92.0,6.9,2004.0,Comedy
Blue Ruin ,90.0,7.1,Crime|Drama|Thriller,2013.0,90.0,7.1,2013.0,Crime|Drama|Thriller
Paranormal Activity ,84.0,6.3,Horror,2007.0,84.0,6.3,2007.0,Horror
Dogtown and Z-Boys ,91.0,7.7,Documentary|Sport,2001.0,91.0,7.7,2001.0,Documentary|Sport
Monty Python and the Holy Grail ,91.0,8.3,Adventure|Comedy|Fantasy,1975.0,91.0,8.3,1975.0,Adventure|Comedy|Fantasy
Quinceañera ,90.0,7.1,Drama,2006.0,90.0,7.1,2006.0,Drama
Gory Gory Hallelujah ,96.0,4.7,Comedy|Fantasy|Horror|Musical,2003.0,96.0,4.7,2003.0,Comedy|Fantasy|Horror|Musical
Tarnation ,88.0,7.2,Biography|Documentary,2003.0,88.0,7.2,2003.0,Biography|Documentary
I Want Your Money ,92.0,5.1,Documentary,2010.0,92.0,5.1,2010.0,Documentary
Love in the Time of Monsters ,97.0,5.4,Comedy|Horror,2014.0,97.0,5.4,2014.0,Comedy|Horror
The Beyond ,82.0,6.9,Horror,1981.0,82.0,6.9,1981.0,Horror
What Happens in Vegas ,101.0,6.1,Comedy|Romance,2008.0,101.0,6.1,2008.0,Comedy|Romance
The Dark Hours ,80.0,6.1,Horror|Thriller,2005.0,80.0,6.1,2005.0,Horror|Thriller
My Beautiful Laundrette ,97.0,6.9,Comedy|Drama|Romance,1985.0,97.0,6.9,1985.0,Comedy|Drama|Romance
Fabled ,84.0,5.8,Drama|Horror|Mystery|Thriller,2002.0,84.0,5.8,2002.0,Drama|Horror|Mystery|Thriller
Show Me ,97.0,6.0,Drama|Thriller,2004.0,97.0,6.0,2004.0,Drama|Thriller
Cries & Whispers ,91.0,8.2,Drama,1972.0,91.0,8.2,1972.0,Drama
Intolerance: Love's Struggle Throughout the Ages ,123.0,8.0,Drama|History|War,1916.0,123.0,8.0,1916.0,Drama|History|War
Trekkies ,86.0,7.0,Documentary,1997.0,86.0,7.0,1997.0,Documentary
The Broadway Melody ,100.0,6.3,Musical|Romance,1929.0,100.0,6.3,1929.0,Musical|Romance
The Evil Dead ,96.0,7.6,Fantasy|Horror,1981.0,96.0,7.6,1981.0,Fantasy|Horror
Maniac ,89.0,6.1,Horror|Thriller,2012.0,89.0,6.1,2012.0,Horror|Thriller
Censored Voices ,84.0,7.2,Documentary|History,2015.0,84.0,7.2,2015.0,Documentary|History
Murderball ,88.0,7.8,Documentary|Sport,2005.0,88.0,7.8,2005.0,Documentary|Sport
American Ninja 2: The Confrontation ,90.0,4.7,Action|Drama,1987.0,90.0,4.7,1987.0,Action|Drama
51 Birch Street ,90.0,7.5,Documentary,2005.0,90.0,7.5,2005.0,Documentary
Rotor DR1 ,98.0,3.4,Family|Sci-Fi,2015.0,98.0,3.4,2015.0,Family|Sci-Fi
12 Angry Men ,96.0,8.9,Crime|Drama,1957.0,96.0,8.9,1957.0,Crime|Drama
My Dog Tulip ,83.0,6.9,Animation|Drama,2009.0,83.0,6.9,2009.0,Animation|Drama
It Happened One Night ,65.0,8.2,Comedy|Romance,1934.0,65.0,8.2,1934.0,Comedy|Romance
Dogtooth ,94.0,7.3,Drama|Thriller,2009.0,94.0,7.3,2009.0,Drama|Thriller
Tupac: Resurrection ,112.0,8.0,Biography|Documentary|Music,2003.0,112.0,8.0,2003.0,Biography|Documentary|Music
Tumbleweeds ,102.0,6.7,Comedy|Drama,1999.0,102.0,6.7,1999.0,Comedy|Drama
The Prophecy ,98.0,6.6,Action|Fantasy|Horror|Mystery|Thriller,1995.0,98.0,6.6,1995.0,Action|Fantasy|Horror|Mystery|Thriller
When the Cat's Away ,91.0,6.9,Comedy|Romance,1996.0,91.0,6.9,1996.0,Comedy|Romance
Pieces of April ,80.0,7.1,Comedy|Drama,2003.0,80.0,7.1,2003.0,Comedy|Drama
The Big Swap ,114.0,5.6,Drama,1998.0,114.0,5.6,1998.0,Drama
Old Joy ,76.0,6.7,Drama,2006.0,76.0,6.7,2006.0,Drama
Wendy and Lucy ,80.0,7.1,Drama,2008.0,80.0,7.1,2008.0,Drama
3 Backyards ,88.0,5.2,Drama,2010.0,88.0,5.2,2010.0,Drama
Pierrot le Fou ,110.0,7.7,Crime|Drama|Romance,1965.0,110.0,7.7,1965.0,Crime|Drama|Romance
Sisters in Law ,104.0,7.5,Documentary,2005.0,104.0,7.5,2005.0,Documentary
Ayurveda: Art of Being ,102.0,7.6,Documentary,2001.0,102.0,7.6,2001.0,Documentary
Nothing But a Man ,95.0,8.1,Drama|Romance,1964.0,95.0,8.1,1964.0,Drama|Romance
"First Love, Last Rites ",94.0,5.5,Drama|Romance,1997.0,94.0,5.5,1997.0,Drama|Romance
Fighting Tommy Riley ,109.0,6.6,Drama|Sport,2004.0,109.0,6.6,2004.0,Drama|Sport
Royal Kill ,90.0,3.2,Action|Thriller,2009.0,90.0,3.2,2009.0,Action|Thriller
The Looking Glass ,110.0,6.6,Drama|Music,2015.0,110.0,6.6,2015.0,Drama|Music
Death Race 2000 ,80.0,6.2,Action|Comedy|Sci-Fi|Sport,1975.0,80.0,6.2,1975.0,Action|Comedy|Sci-Fi|Sport
Locker 13 ,95.0,4.8,Thriller,2014.0,95.0,4.8,2014.0,Thriller
Midnight Cabaret ,94.0,4.5,Horror,1990.0,94.0,4.5,1990.0,Horror
Anderson's Cross ,98.0,7.2,Comedy|Drama|Romance,2010.0,98.0,7.2,2010.0,Comedy|Drama|Romance
Bizarre ,98.0,4.3,Drama|Musical|Romance,2015.0,98.0,4.3,2015.0,Drama|Musical|Romance
Graduation Day ,96.0,4.5,Horror|Mystery,1981.0,96.0,4.5,1981.0,Horror|Mystery
Some Guy Who Kills People ,97.0,6.4,Comedy|Crime|Drama|Horror|Mystery|Thriller,2011.0,97.0,6.4,2011.0,Comedy|Crime|Drama|Horror|Mystery|Thriller
Compliance ,90.0,6.4,Biography|Crime|Drama|Thriller,2012.0,90.0,6.4,2012.0,Biography|Crime|Drama|Thriller
Chasing Amy ,113.0,7.3,Comedy|Drama|Romance,1997.0,113.0,7.3,1997.0,Comedy|Drama|Romance
Lovely & Amazing ,91.0,6.9,Comedy|Drama|Romance,2001.0,91.0,6.9,2001.0,Comedy|Drama|Romance
Death Calls ,90.0,4.3,Action|Adventure|Mystery|Romance|Thriller,2010.0,90.0,4.3,2010.0,Action|Adventure|Mystery|Romance|Thriller
Better Luck Tomorrow ,98.0,7.2,Crime|Drama|Romance,2002.0,98.0,7.2,2002.0,Crime|Drama|Romance
The Incredibly True Adventure of Two Girls in Love ,94.0,6.5,Comedy|Drama|Romance,1995.0,94.0,6.5,1995.0,Comedy|Drama|Romance
Chuck & Buck ,96.0,6.6,Comedy|Drama,2000.0,96.0,6.6,2000.0,Comedy|Drama
American Desi ,100.0,6.7,Comedy|Drama|Romance,2001.0,100.0,6.7,2001.0,Comedy|Drama|Romance
Amidst the Devil's Wings ,90.0,4.3,Action|Crime|Drama,2014.0,90.0,4.3,2014.0,Action|Crime|Drama
Cube ,90.0,7.3,Mystery|Sci-Fi|Thriller,1997.0,90.0,7.3,1997.0,Mystery|Sci-Fi|Thriller
Love and Other Catastrophes ,76.0,6.4,Comedy|Romance,1996.0,76.0,6.4,1996.0,Comedy|Romance
I Married a Strange Person! ,75.0,7.0,Animation|Comedy|Drama|Fantasy|Sci-Fi,1997.0,75.0,7.0,1997.0,Animation|Comedy|Drama|Fantasy|Sci-Fi
November ,78.0,5.5,Drama|Mystery|Thriller,2004.0,78.0,5.5,2004.0,Drama|Mystery|Thriller
Like Crazy ,90.0,6.7,Drama|Romance,2011.0,90.0,6.7,2011.0,Drama|Romance
Teeth and Blood ,96.0,4.3,Horror,2015.0,96.0,4.3,2015.0,Horror
Sugar Town ,92.0,6.1,Comedy|Music,1999.0,92.0,6.1,1999.0,Comedy|Music
The Motel ,75.0,6.8,Comedy|Drama,2005.0,75.0,6.8,2005.0,Comedy|Drama
The Canyons ,99.0,3.9,Drama|Thriller,2013.0,99.0,3.9,2013.0,Drama|Thriller
On the Outs ,86.0,6.9,Drama,2004.0,86.0,6.9,2004.0,Drama
Shotgun Stories ,92.0,7.3,Drama|Thriller,2007.0,92.0,7.3,2007.0,Drama|Thriller
Exam ,101.0,6.9,Mystery|Thriller,2009.0,101.0,6.9,2009.0,Mystery|Thriller
The Sticky Fingers of Time ,81.0,6.3,Sci-Fi,1997.0,81.0,6.3,1997.0,Sci-Fi
Sunday School Musical ,93.0,2.5,Drama|Musical,2008.0,93.0,2.5,2008.0,Drama|Musical
Rust ,95.0,5.7,Drama,2010.0,95.0,5.7,2010.0,Drama
Ink ,107.0,7.0,Action|Drama|Fantasy|Sci-Fi,2009.0,107.0,7.0,2009.0,Action|Drama|Fantasy|Sci-Fi
The Christmas Bunny ,98.0,6.2,Drama|Family,2010.0,98.0,6.2,2010.0,Drama|Family
Butterfly ,108.0,4.5,Crime|Drama,1982.0,108.0,4.5,1982.0,Crime|Drama
UnDivided ,66.0,7.8,Documentary,2013.0,66.0,7.8,2013.0,Documentary
The Frozen ,95.0,4.4,Horror|Thriller,2012.0,95.0,4.4,2012.0,Horror|Thriller
Horse Camp ,108.0,6.6,Family,2014.0,108.0,6.6,2014.0,Family
Give Me Shelter ,90.0,8.0,Documentary,2014.0,90.0,8.0,2014.0,Documentary
The Big Parade ,151.0,8.3,Drama|Romance|War,1925.0,151.0,8.3,1925.0,Drama|Romance|War
Little Big Top ,83.0,6.5,Comedy,2006.0,83.0,6.5,2006.0,Comedy
Along the Roadside ,108.0,7.1,Comedy|Music|Romance,2013.0,108.0,7.1,2013.0,Comedy|Music|Romance
Bronson ,92.0,7.1,Action|Biography|Crime|Drama,2008.0,92.0,7.1,2008.0,Action|Biography|Crime|Drama
Western Religion ,105.0,4.0,Adventure|Drama|Fantasy|Thriller|Western,2015.0,105.0,4.0,2015.0,Adventure|Drama|Fantasy|Thriller|Western
Burn ,86.0,7.5,Documentary,2012.0,86.0,7.5,2012.0,Documentary
Urbania ,106.0,7.0,Drama,2000.0,106.0,7.0,2000.0,Drama
The Stewardesses ,93.0,4.0,Comedy|Drama,1969.0,93.0,4.0,1969.0,Comedy|Drama
"The Beast from 20,000 Fathoms ",80.0,6.7,Adventure|Horror|Sci-Fi,1953.0,80.0,6.7,1953.0,Adventure|Horror|Sci-Fi
Mad Max ,93.0,7.0,Action|Adventure|Sci-Fi|Thriller,1979.0,93.0,7.0,1979.0,Action|Adventure|Sci-Fi|Thriller
Swingers ,96.0,7.4,Comedy|Drama,1996.0,96.0,7.4,1996.0,Comedy|Drama
A Fistful of Dollars ,99.0,8.0,Action|Drama|Western,1964.0,99.0,8.0,1964.0,Action|Drama|Western
She Done Him Wrong ,66.0,6.5,Comedy|Drama|History|Musical|Romance,1933.0,66.0,6.5,1933.0,Comedy|Drama|History|Musical|Romance
Short Cut to Nirvana: Kumbh Mela ,85.0,7.2,Documentary,2004.0,85.0,7.2,2004.0,Documentary
The Grace Card ,101.0,6.4,Drama,2010.0,101.0,6.4,2010.0,Drama
Middle of Nowhere ,97.0,6.5,Drama,2012.0,97.0,6.5,2012.0,Drama
3 ,119.0,6.8,Comedy|Drama|Romance,2010.0,119.0,6.8,2010.0,Comedy|Drama|Romance
The Business of Fancydancing ,103.0,6.9,Drama|Music,2002.0,103.0,6.9,2002.0,Drama|Music
Call + Response ,86.0,7.5,Documentary|History|Music,2008.0,86.0,7.5,2008.0,Documentary|History|Music
Malevolence ,90.0,5.1,Crime|Horror|Mystery|Thriller,2003.0,90.0,5.1,2003.0,Crime|Horror|Mystery|Thriller
Shooting the Warwicks ,95.0,6.2,Comedy|Drama,2015.0,95.0,6.2,2015.0,Comedy|Drama
Super Hybrid ,94.0,3.9,Horror|Sci-Fi|Thriller,2010.0,94.0,3.9,2010.0,Horror|Sci-Fi|Thriller
Baghead ,84.0,6.0,Comedy|Drama|Horror|Romance,2008.0,84.0,6.0,2008.0,Comedy|Drama|Horror|Romance
Solitude ,89.0,6.8,Comedy|Horror|Mystery|Thriller,2014.0,89.0,6.8,2014.0,Comedy|Horror|Mystery|Thriller
The Case of the Grinning Cat ,59.0,7.4,Documentary,2004.0,59.0,7.4,2004.0,Documentary
Ordet ,126.0,8.1,Drama|Fantasy,1955.0,126.0,8.1,1955.0,Drama|Fantasy
